AwardID,AwardType,LegalBusinessName,ContractingAgency,DateSigned,ActionObligation,ReferencedIDV,ContractingOffice,NAICS_Code,PSC_Code,EntityCity,UniqueEntityID_DUNS,EntityState,UniqueEntityID_SAM,Zip,UltimateParentUniqueEntityID_DUNS,UltimateParentLegalBusinessName,UltimateParentUniqueEntityID_SAM,CAGE_Code
,BPA CALL,"OSC SOLUTIONS, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022", $258.81,47QSCC21A0002,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444130,5340,WEST PALM BEACH,061832130,FL,U15RUNNKM2W7,334071937,061832130,OSC SOLUTIONS  INC.,U15RUNNKM2W7,1KYJ5
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022"," $1,059.06",47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,"MSC INDUSTRIAL DIRECT CO., INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022", $33.8,47QSCC21A0004,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444130,5120,MELVILLE,932619265,NY,NTP7NWDS9Y49,117473151,932619265,MSC INDUSTRIAL DIRECT CO.  INC.,NTP7NWDS9Y49,4J007
,BPA CALL,"MSC INDUSTRIAL DIRECT CO., INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022", $26.19,47QSCC21A0004,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444130,5120,MELVILLE,932619265,NY,NTP7NWDS9Y49,117473151,932619265,MSC INDUSTRIAL DIRECT CO.  INC.,NTP7NWDS9Y49,4J007
,BPA CALL,L C INDUSTRIES INC.,FEDERAL ACQUISITION SERVICE,"February 24, 2022", $290.8,47QSCC21A0005,GSA/FAS CENTER OF INNOVATIVE ACQUIS,339940,5120,DURHAM,003197803,NC,SWFSJMS9EHB2,277038420,003197803,LC INDUSTRIES  INC.,SWFSJMS9EHB2,1A920
,BPA CALL,"MSC INDUSTRIAL DIRECT CO., INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022", $422.18,47QSCC21A0004,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444130,5120,MELVILLE,932619265,NY,NTP7NWDS9Y49,117473151,932619265,MSC INDUSTRIAL DIRECT CO.  INC.,NTP7NWDS9Y49,4J007
,BPA CALL,"MSC INDUSTRIAL DIRECT CO., INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022", $82.38,47QSCC21A0004,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444130,5120,MELVILLE,932619265,NY,NTP7NWDS9Y49,117473151,932619265,MSC INDUSTRIAL DIRECT CO.  INC.,NTP7NWDS9Y49,4J007
,BPA CALL,"MSC INDUSTRIAL DIRECT CO., INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022", $62.03,47QSCC21A0004,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444130,5120,MELVILLE,932619265,NY,NTP7NWDS9Y49,117473151,932619265,MSC INDUSTRIAL DIRECT CO.  INC.,NTP7NWDS9Y49,4J007
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022", $329.22,47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,L C INDUSTRIES INC.,FEDERAL ACQUISITION SERVICE,"February 24, 2022", $357.26,47QSCC21A0005,GSA/FAS CENTER OF INNOVATIVE ACQUIS,339940,5120,DURHAM,003197803,NC,SWFSJMS9EHB2,277038420,003197803,LC INDUSTRIES  INC.,SWFSJMS9EHB2,1A920
,BPA CALL,"MSC INDUSTRIAL DIRECT CO., INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022"," $1,603.84",47QSCC21A0004,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444130,5120,MELVILLE,932619265,NY,NTP7NWDS9Y49,117473151,932619265,MSC INDUSTRIAL DIRECT CO.  INC.,NTP7NWDS9Y49,4J007
,BPA CALL,L C INDUSTRIES INC.,FEDERAL ACQUISITION SERVICE,"February 24, 2022", $315.08,47QSCC21A0005,GSA/FAS CENTER OF INNOVATIVE ACQUIS,339940,5120,DURHAM,003197803,NC,SWFSJMS9EHB2,277038420,003197803,LC INDUSTRIES  INC.,SWFSJMS9EHB2,1A920
,BPA CALL,L C INDUSTRIES INC.,FEDERAL ACQUISITION SERVICE,"February 24, 2022", $47.76,GS00F16120,GSA/FAS CENTER OF INNOVATIVE ACQUIS,453210,7510,DURHAM,003197803,NC,SWFSJMS9EHB2,277038420,003197803,LC INDUSTRIES  INC.,SWFSJMS9EHB2,1A920
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022", $246.72,47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,L C INDUSTRIES INC.,FEDERAL ACQUISITION SERVICE,"February 24, 2022", $55.98,GS00F16120,GSA/FAS CENTER OF INNOVATIVE ACQUIS,453210,7510,DURHAM,003197803,NC,SWFSJMS9EHB2,277038420,003197803,LC INDUSTRIES  INC.,SWFSJMS9EHB2,1A920
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022", $786.59,47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,L C INDUSTRIES INC.,FEDERAL ACQUISITION SERVICE,"February 24, 2022"," $3,122.4",GS00F16120,GSA/FAS CENTER OF INNOVATIVE ACQUIS,453210,7510,DURHAM,003197803,NC,SWFSJMS9EHB2,277038420,003197803,LC INDUSTRIES  INC.,SWFSJMS9EHB2,1A920
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022", $653.33,47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,L C INDUSTRIES INC.,FEDERAL ACQUISITION SERVICE,"February 24, 2022", $287.92,GS00F16120,GSA/FAS CENTER OF INNOVATIVE ACQUIS,453210,7510,DURHAM,003197803,NC,SWFSJMS9EHB2,277038420,003197803,LC INDUSTRIES  INC.,SWFSJMS9EHB2,1A920
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022"," $2,392",47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,L C INDUSTRIES INC.,FEDERAL ACQUISITION SERVICE,"February 24, 2022", $38.99,GS00F16120,GSA/FAS CENTER OF INNOVATIVE ACQUIS,453210,7510,DURHAM,003197803,NC,SWFSJMS9EHB2,277038420,003197803,LC INDUSTRIES  INC.,SWFSJMS9EHB2,1A920
,BPA CALL,L C INDUSTRIES INC.,FEDERAL ACQUISITION SERVICE,"February 24, 2022", $41.97,GS00F16120,GSA/FAS CENTER OF INNOVATIVE ACQUIS,453210,7510,DURHAM,003197803,NC,SWFSJMS9EHB2,277038420,003197803,LC INDUSTRIES  INC.,SWFSJMS9EHB2,1A920
,BPA CALL,L C INDUSTRIES INC.,FEDERAL ACQUISITION SERVICE,"February 24, 2022", $85.5,GS00F16120,GSA/FAS CENTER OF INNOVATIVE ACQUIS,453210,7510,DURHAM,003197803,NC,SWFSJMS9EHB2,277038420,003197803,LC INDUSTRIES  INC.,SWFSJMS9EHB2,1A920
,BPA CALL,L C INDUSTRIES INC.,FEDERAL ACQUISITION SERVICE,"February 24, 2022", $95.73,GS00F16120,GSA/FAS CENTER OF INNOVATIVE ACQUIS,453210,7510,DURHAM,003197803,NC,SWFSJMS9EHB2,277038420,003197803,LC INDUSTRIES  INC.,SWFSJMS9EHB2,1A920
,BPA CALL,L C INDUSTRIES INC.,FEDERAL ACQUISITION SERVICE,"February 24, 2022", $296.4,GS00F16120,GSA/FAS CENTER OF INNOVATIVE ACQUIS,453210,7510,DURHAM,003197803,NC,SWFSJMS9EHB2,277038420,003197803,LC INDUSTRIES  INC.,SWFSJMS9EHB2,1A920
,BPA CALL,L C INDUSTRIES INC.,FEDERAL ACQUISITION SERVICE,"February 24, 2022", $26.78,GS00F16120,GSA/FAS CENTER OF INNOVATIVE ACQUIS,453210,7510,DURHAM,003197803,NC,SWFSJMS9EHB2,277038420,003197803,LC INDUSTRIES  INC.,SWFSJMS9EHB2,1A920
,BPA CALL,L C INDUSTRIES INC.,FEDERAL ACQUISITION SERVICE,"February 24, 2022", $95.73,GS00F16120,GSA/FAS CENTER OF INNOVATIVE ACQUIS,453210,7510,DURHAM,003197803,NC,SWFSJMS9EHB2,277038420,003197803,LC INDUSTRIES  INC.,SWFSJMS9EHB2,1A920
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022", $34.43,47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,"MSC INDUSTRIAL DIRECT CO., INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022", $635.89,47QSCC21A0004,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444130,5120,MELVILLE,932619265,NY,NTP7NWDS9Y49,117473151,932619265,MSC INDUSTRIAL DIRECT CO.  INC.,NTP7NWDS9Y49,4J007
,BPA CALL,L C INDUSTRIES INC.,FEDERAL ACQUISITION SERVICE,"February 24, 2022"," $1,814.23",47QSCC21A0005,GSA/FAS CENTER OF INNOVATIVE ACQUIS,339940,5120,DURHAM,003197803,NC,SWFSJMS9EHB2,277038420,003197803,LC INDUSTRIES  INC.,SWFSJMS9EHB2,1A920
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022", $119.58,47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022"," $1,031.33",47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022", $314.3,47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022"," $1,909.28",47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,ARIZONA INDUSTRIES FOR THE BLIND,FEDERAL ACQUISITION SERVICE,"February 24, 2022", $343.22,GS23FGA007,GSA/FAS CENTER OF INNOVATIVE ACQUIS,453210,7510,PHOENIX,026069520,AZ,LCLUT194X458,850432711,026069520,ARIZONA INDUSTRIES FOR THE BLIND,LCLUT194X458,65CJ8
,BPA CALL,"MSC INDUSTRIAL DIRECT CO., INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022"," $31,939.1",47QSCC21A0004,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444130,5120,MELVILLE,932619265,NY,NTP7NWDS9Y49,117473151,932619265,MSC INDUSTRIAL DIRECT CO.  INC.,NTP7NWDS9Y49,4J007
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022", $106.76,47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022", $8.23,47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,ARIZONA INDUSTRIES FOR THE BLIND,FEDERAL ACQUISITION SERVICE,"February 24, 2022", $686.44,GS23FGA007,GSA/FAS CENTER OF INNOVATIVE ACQUIS,453210,7510,PHOENIX,026069520,AZ,LCLUT194X458,850432711,026069520,ARIZONA INDUSTRIES FOR THE BLIND,LCLUT194X458,65CJ8
,BPA CALL,L C INDUSTRIES INC.,FEDERAL ACQUISITION SERVICE,"February 24, 2022", $606.66,47QSCC21A0005,GSA/FAS CENTER OF INNOVATIVE ACQUIS,339940,5120,DURHAM,003197803,NC,SWFSJMS9EHB2,277038420,003197803,LC INDUSTRIES  INC.,SWFSJMS9EHB2,1A920
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022", $555.71,47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022", $253.26,47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,ARIZONA INDUSTRIES FOR THE BLIND,FEDERAL ACQUISITION SERVICE,"February 24, 2022", $171.61,GS23FGA007,GSA/FAS CENTER OF INNOVATIVE ACQUIS,453210,7510,PHOENIX,026069520,AZ,LCLUT194X458,850432711,026069520,ARIZONA INDUSTRIES FOR THE BLIND,LCLUT194X458,65CJ8
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022"," $1,632.75",47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,ARIZONA INDUSTRIES FOR THE BLIND,FEDERAL ACQUISITION SERVICE,"February 24, 2022", $171.61,GS23FGA007,GSA/FAS CENTER OF INNOVATIVE ACQUIS,453210,7510,PHOENIX,026069520,AZ,LCLUT194X458,850432711,026069520,ARIZONA INDUSTRIES FOR THE BLIND,LCLUT194X458,65CJ8
,BPA CALL,ARIZONA INDUSTRIES FOR THE BLIND,FEDERAL ACQUISITION SERVICE,"February 24, 2022", $514.83,GS23FGA007,GSA/FAS CENTER OF INNOVATIVE ACQUIS,453210,7510,PHOENIX,026069520,AZ,LCLUT194X458,850432711,026069520,ARIZONA INDUSTRIES FOR THE BLIND,LCLUT194X458,65CJ8
,BPA CALL,L C INDUSTRIES INC.,FEDERAL ACQUISITION SERVICE,"February 24, 2022", $840.06,47QSCC21A0005,GSA/FAS CENTER OF INNOVATIVE ACQUIS,339940,5120,DURHAM,003197803,NC,SWFSJMS9EHB2,277038420,003197803,LC INDUSTRIES  INC.,SWFSJMS9EHB2,1A920
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022", $478.8,47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,"OFFICE DEPOT, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022", $34.8,47QSCC20A0005,GSA/FAS CENTER OF INNOVATIVE ACQUIS,339940,7510,COLUMBIA,614345809,MD,DL92XLEBJHE1,210463217,117593451,OFFICE DEPOT  INC.,,05BZ7
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022", $63.09,47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022", $694.33,47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022", $34.33,47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,"MSC INDUSTRIAL DIRECT CO., INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022"," $2,426.14",47QSCC21A0004,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444130,5120,MELVILLE,932619265,NY,NTP7NWDS9Y49,117473151,932619265,MSC INDUSTRIAL DIRECT CO.  INC.,NTP7NWDS9Y49,4J007
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022", $57.86,47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022", $131.74,47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022", $734.18,47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022", $189.15,47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,ARIZONA INDUSTRIES FOR THE BLIND,FEDERAL ACQUISITION SERVICE,"February 24, 2022", $481.29,GS23FGA007,GSA/FAS CENTER OF INNOVATIVE ACQUIS,453210,7510,PHOENIX,026069520,AZ,LCLUT194X458,850432711,026069520,ARIZONA INDUSTRIES FOR THE BLIND,LCLUT194X458,65CJ8
,BPA CALL,L C INDUSTRIES INC.,FEDERAL ACQUISITION SERVICE,"February 24, 2022", $67.53,47QSCC21A0005,GSA/FAS CENTER OF INNOVATIVE ACQUIS,339940,5120,DURHAM,003197803,NC,SWFSJMS9EHB2,277038420,003197803,LC INDUSTRIES  INC.,SWFSJMS9EHB2,1A920
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022", $558,47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022"," $1,430.12",47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022"," $4,770.14",47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022", $6.53,47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022", $559.88,47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022", $320.1,47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022"," $20,460",47QSCC19A0003,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022", $48.12,47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,ARIZONA INDUSTRIES FOR THE BLIND,FEDERAL ACQUISITION SERVICE,"February 24, 2022"," $2,373.56",GS23FGA007,GSA/FAS CENTER OF INNOVATIVE ACQUIS,453210,7510,PHOENIX,026069520,AZ,LCLUT194X458,850432711,026069520,ARIZONA INDUSTRIES FOR THE BLIND,LCLUT194X458,65CJ8
,BPA CALL,ARIZONA INDUSTRIES FOR THE BLIND,FEDERAL ACQUISITION SERVICE,"February 24, 2022"," $4,008.34",GS23FGA007,GSA/FAS CENTER OF INNOVATIVE ACQUIS,453210,7510,PHOENIX,026069520,AZ,LCLUT194X458,850432711,026069520,ARIZONA INDUSTRIES FOR THE BLIND,LCLUT194X458,65CJ8
,BPA CALL,L C INDUSTRIES INC.,FEDERAL ACQUISITION SERVICE,"February 24, 2022", $153.86,47QSCC21A0005,GSA/FAS CENTER OF INNOVATIVE ACQUIS,339940,5120,DURHAM,003197803,NC,SWFSJMS9EHB2,277038420,003197803,LC INDUSTRIES  INC.,SWFSJMS9EHB2,1A920
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022", $43.89,47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022"," $1,298.28",47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022"," $4,232.5",47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022", $643.77,47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022"," $6,177.06",47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022", $41,47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022"," $1,691.48",47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022"," $5,271.34",47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022"," $15,126.4",47QSCC19A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
,BPA CALL,"MSC INDUSTRIAL DIRECT CO., INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022"," $2,511.27",47QSCC21A0004,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444130,5120,MELVILLE,932619265,NY,NTP7NWDS9Y49,117473151,932619265,MSC INDUSTRIAL DIRECT CO.  INC.,NTP7NWDS9Y49,4J007
,BPA CALL,"W.W. GRAINGER, INC.",FEDERAL ACQUISITION SERVICE,"February 24, 2022", $69.32,47QSCC21A0001,GSA/FAS CENTER OF INNOVATIVE ACQUIS,444110,5120,LAKE FOREST,005103494,IL,DBQGN324ULK3,600455202,005103494,W. W. GRAINGER  INC.,DBQGN324ULK3,25795
